指數代碼,指數名稱,日期,價格指數值,報酬指數值,漲跌點數,漲跌百分比
IR0112,存股雙十等權重報酬指數,2026/03/30,13545.41,19944.96,-418.41,-2.05%
IR0112,存股雙十等權重報酬指數,2026/03/27,13829.58,20363.37,-99.64,-0.49%
IR0112,存股雙十等權重報酬指數,2026/03/26,13897.24,20463.01,-155.86,-0.76%
IR0112,存股雙十等權重報酬指數,2026/03/25,14003.1,20618.87,634.52,3.18%
IR0112,存股雙十等權重報酬指數,2026/03/24,13572.17,19984.35,70.02,0.35%
IR0112,存股雙十等權重報酬指數,2026/03/23,13524.61,19914.33,-651.87,-3.17%
IR0112,存股雙十等權重報酬指數,2026/03/20,13967.32,20566.2,221.54,1.09%
IR0112,存股雙十等權重報酬指數,2026/03/19,13816.87,20344.66,-169.35,-0.83%
IR0112,存股雙十等權重報酬指數,2026/03/18,13945.36,20514.01,293.8,1.45%
IR0112,存股雙十等權重報酬指數,2026/03/17,13745.64,20220.21,281.46,1.41%
IR0112,存股雙十等權重報酬指數,2026/03/16,13556.81,19938.75,77.72,0.39%
IR0112,存股雙十等權重報酬指數,2026/03/13,13503.96,19861.03,-308.24,-1.53%
IR0112,存股雙十等權重報酬指數,2026/03/12,13713.54,20169.27,-199.57,-0.98%
IR0112,存股雙十等權重報酬指數,2026/03/11,13849.24,20368.84,730.66,3.72%
IR0112,存股雙十等權重報酬指數,2026/03/10,13352.44,19638.18,122.58,0.63%
IR0112,存股雙十等權重報酬指數,2026/03/09,13269.1,19515.6,-826.37,-4.06%
IR0112,存股雙十等權重報酬指數,2026/03/06,13830.97,20341.97,-28.43,-0.14%
IR0112,存股雙十等權重報酬指數,2026/03/05,13850.3,20370.4,458.62,2.3%
IR0112,存股雙十等權重報酬指數,2026/03/04,13538.47,19911.78,-1051.2,-5.01%
IR0112,存股雙十等權重報酬指數,2026/03/03,14253.2,20962.98,-245.29,-1.16%
IR0112,存股雙十等權重報酬指數,2026/03/02,14419.99,21208.27,-103.64,-0.49%
IR0113,特選大蘋果報酬指數,2026/03/31,17482.99,23392.82,-1137.4,-4.64%
IR0113,特選大蘋果報酬指數,2026/03/30,18333.04,24530.22,-393.8,-1.58%
IR0113,特選大蘋果報酬指數,2026/03/27,18627.35,24924.02,-142.98,-0.57%
IR0113,特選大蘋果報酬指數,2026/03/26,18734.22,25067,-68.26,-0.27%
IR0113,特選大蘋果報酬指數,2026/03/25,18785.23,25135.26,1047.03,4.35%
IR0113,特選大蘋果報酬指數,2026/03/24,18002.71,24088.23,76.11,0.32%
IR0113,特選大蘋果報酬指數,2026/03/23,17945.83,24012.12,-938.13,-3.76%
IR0113,特選大蘋果報酬指數,2026/03/20,18646.96,24950.25,1.2,0%
IR0113,特選大蘋果報酬指數,2026/03/19,18646.06,24949.05,-544.15,-2.13%
IR0113,特選大蘋果報酬指數,2026/03/18,19094.56,25493.2,287.66,1.14%
IR0113,特選大蘋果報酬指數,2026/03/17,18879.1,25205.54,704.44,2.88%
IR0113,特選大蘋果報酬指數,2026/03/16,18359.13,24501.1,-161.76,-0.66%
IR0113,特選大蘋果報酬指數,2026/03/13,18480.34,24662.86,238.4,0.98%
IR0113,特選大蘋果報酬指數,2026/03/12,18301.71,24424.46,-456.2,-1.83%
IR0113,特選大蘋果報酬指數,2026/03/11,18643.54,24880.66,1068.29,4.49%
IR0113,特選大蘋果報酬指數,2026/03/10,17843.05,23812.37,712.56,3.08%
IR0113,特選大蘋果報酬指數,2026/03/09,17309.12,23099.81,-1331.58,-5.45%
IR0113,特選大蘋果報酬指數,2026/03/06,18306.9,24431.39,-211.37,-0.86%
IR0113,特選大蘋果報酬指數,2026/03/05,18465.28,24642.76,1029.5,4.36%
IR0113,特選大蘋果報酬指數,2026/03/04,17693.86,23613.26,-1514.95,-6.03%
IR0113,特選大蘋果報酬指數,2026/03/03,18829.03,25128.21,-903.56,-3.47%
IR0113,特選大蘋果報酬指數,2026/03/02,19506.09,26031.77,-369.95,-1.4%
IR0114,中小型300報酬指數,2026/03/31,13571.69,17465.79,-568.67,-3.15%
IR0114,中小型300報酬指數,2026/03/30,14013.57,18034.46,-266.45,-1.46%
IR0114,中小型300報酬指數,2026/03/27,14220.61,18300.91,22.25,0.12%
IR0114,中小型300報酬指數,2026/03/26,14207.89,18278.66,-84.44,-0.46%
IR0114,中小型300報酬指數,2026/03/25,14278.84,18363.1,461.7,2.58%
IR0114,中小型300報酬指數,2026/03/24,13926.55,17901.4,-105.34,-0.59%
IR0114,中小型300報酬指數,2026/03/23,14008.5,18006.74,-625.66,-3.36%
IR0114,中小型300報酬指數,2026/03/20,14495.23,18632.4,21.35,0.11%
IR0114,中小型300報酬指數,2026/03/19,14481.5,18611.05,-213.14,-1.13%
IR0114,中小型300報酬指數,2026/03/18,14648.03,18824.19,255.03,1.37%
IR0114,中小型300報酬指數,2026/03/17,14450.37,18569.16,281.27,1.54%
IR0114,中小型300報酬指數,2026/03/16,14231.5,18287.89,170.06,0.94%
IR0114,中小型300報酬指數,2026/03/13,14099.15,18117.83,15.62,0.09%
IR0114,中小型300報酬指數,2026/03/12,14087,18102.21,-42.32,-0.23%
IR0114,中小型300報酬指數,2026/03/11,14119.93,18144.53,556.57,3.16%
IR0114,中小型300報酬指數,2026/03/10,13686.81,17587.96,282.01,1.63%
IR0114,中小型300報酬指數,2026/03/09,13467.36,17305.95,-817.25,-4.51%
IR0114,中小型300報酬指數,2026/03/06,14103.33,18123.2,70.7,0.39%
IR0114,中小型300報酬指數,2026/03/05,14048.32,18052.5,458.27,2.6%
IR0114,中小型300報酬指數,2026/03/04,13691.69,17594.23,-869.58,-4.71%
IR0114,中小型300報酬指數,2026/03/03,14368.39,18463.81,-469.72,-2.48%
IR0114,中小型300報酬指數,2026/03/02,14733.93,18933.53,-98.41,-0.52%
IR0120,微波高息精選20報酬指數,2026/03/31,8983.58,11965.26,-209.87,-1.72%
IR0120,微波高息精選20報酬指數,2026/03/30,9141.15,12175.13,-120.36,-0.98%
IR0120,微波高息精選20報酬指數,2026/03/27,9231.52,12295.49,-31.02,-0.25%
IR0120,微波高息精選20報酬指數,2026/03/26,9254.81,12326.51,-49.57,-0.4%
IR0120,微波高息精選20報酬指數,2026/03/25,9297.91,12376.08,224.15,1.84%
IR0120,微波高息精選20報酬指數,2026/03/24,9129.51,12151.93,41.15,0.34%
IR0120,微波高息精選20報酬指數,2026/03/23,9098.6,12110.78,-324,-2.61%
IR0120,微波高息精選20報酬指數,2026/03/20,9342.01,12434.78,-34.43,-0.28%
IR0120,微波高息精選20報酬指數,2026/03/19,9367.88,12469.21,-226,-1.78%
IR0120,微波高息精選20報酬指數,2026/03/18,9537.68,12695.21,-15.71,-0.12%
IR0120,微波高息精選20報酬指數,2026/03/17,9549.47,12710.92,52.12,0.41%
IR0120,微波高息精選20報酬指數,2026/03/16,9510.32,12658.8,203.83,1.64%
IR0120,微波高息精選20報酬指數,2026/03/13,9357.18,12454.97,-121.5,-0.97%
IR0120,微波高息精選20報酬指數,2026/03/12,9448.47,12576.47,30.39,0.24%
IR0120,微波高息精選20報酬指數,2026/03/11,9425.63,12546.08,184.6,1.49%
IR0120,微波高息精選20報酬指數,2026/03/10,9286.95,12361.48,23.18,0.19%
IR0120,微波高息精選20報酬指數,2026/03/09,9269.53,12338.3,-241.98,-1.92%
IR0120,微波高息精選20報酬指數,2026/03/06,9451.33,12580.28,54.14,0.43%
IR0120,微波高息精選20報酬指數,2026/03/05,9410.65,12526.14,121.46,0.98%
IR0120,微波高息精選20報酬指數,2026/03/04,9319.4,12404.68,-447.74,-3.48%
IR0120,微波高息精選20報酬指數,2026/03/03,9655.78,12852.42,-24.24,-0.19%
IR0120,微波高息精選20報酬指數,2026/03/02,9673.99,12876.66,-80.12,-0.62%
IR0122,特選世代行動通訊報酬指數,2026/03/31,13918.73,17541.01,-1066.01,-5.73%
IR0122,特選世代行動通訊報酬指數,2026/03/30,14764.6,18607.02,-344.11,-1.82%
IR0122,特選世代行動通訊報酬指數,2026/03/27,15037.65,18951.13,265,1.42%
IR0122,特選世代行動通訊報酬指數,2026/03/26,14827.38,18686.13,-327.17,-1.72%
IR0122,特選世代行動通訊報酬指數,2026/03/25,15131.42,19013.3,1053.66,5.87%
IR0122,特選世代行動通訊報酬指數,2026/03/24,14292.88,17959.64,128.68,0.72%
IR0122,特選世代行動通訊報酬指數,2026/03/23,14190.47,17830.96,-908.33,-4.85%
IR0122,特選世代行動通訊報酬指數,2026/03/20,14913.35,18739.29,350.99,1.91%
IR0122,特選世代行動通訊報酬指數,2026/03/19,14634.02,18388.3,66.72,0.36%
IR0122,特選世代行動通訊報酬指數,2026/03/18,14580.92,18321.58,757.1,4.31%
IR0122,特選世代行動通訊報酬指數,2026/03/17,13978.4,17564.48,87.89,0.5%
IR0122,特選世代行動通訊報酬指數,2026/03/16,13908.45,17476.59,156.04,0.9%
IR0122,特選世代行動通訊報酬指數,2026/03/13,13784.27,17320.55,-255.37,-1.45%
IR0122,特選世代行動通訊報酬指數,2026/03/12,13987.5,17575.92,-198.11,-1.11%
IR0122,特選世代行動通訊報酬指數,2026/03/11,14145.16,17774.03,614.53,3.58%
IR0122,特選世代行動通訊報酬指數,2026/03/10,13656.1,17159.5,216.74,1.28%
IR0122,特選世代行動通訊報酬指數,2026/03/09,13483.61,16942.76,-1107.72,-6.14%
IR0122,特選世代行動通訊報酬指數,2026/03/06,14365.18,18050.48,-74.95,-0.41%
IR0122,特選世代行動通訊報酬指數,2026/03/05,14424.82,18125.43,149.03,0.83%
IR0122,特選世代行動通訊報酬指數,2026/03/04,14306.22,17976.4,-1359.31,-7.03%
IR0122,特選世代行動通訊報酬指數,2026/03/03,15388,19335.71,-230.15,-1.18%
IR0122,特選世代行動通訊報酬指數,2026/03/02,15571.16,19565.86,608.27,3.21%
IR0124,智慧投資多因子30報酬指數,2026/03/31,7245.05,9916.47,-94.85,-0.95%
IR0124,智慧投資多因子30報酬指數,2026/03/30,7314.34,10011.32,-35.2,-0.35%
IR0124,智慧投資多因子30報酬指數,2026/03/27,7340.07,10046.52,7.19,0.07%
IR0124,智慧投資多因子30報酬指數,2026/03/26,7334.81,10039.33,-7.31,-0.07%
IR0124,智慧投資多因子30報酬指數,2026/03/25,7342.26,10046.64,90.18,0.91%
IR0124,智慧投資多因子30報酬指數,2026/03/24,7276.36,9956.46,56.62,0.57%
IR0124,智慧投資多因子30報酬指數,2026/03/23,7234.97,9899.84,-126.89,-1.27%
IR0124,智慧投資多因子30報酬指數,2026/03/20,7327.71,10026.73,-18.2,-0.18%
IR0124,智慧投資多因子30報酬指數,2026/03/19,7345.42,10044.93,-126.01,-1.24%
IR0124,智慧投資多因子30報酬指數,2026/03/18,7437.57,10170.94,34.73,0.34%
IR0124,智慧投資多因子30報酬指數,2026/03/17,7412.17,10136.21,46.35,0.46%
IR0124,智慧投資多因子30報酬指數,2026/03/16,7378.27,10089.86,90.39,0.9%
IR0124,智慧投資多因子30報酬指數,2026/03/13,7312.17,9999.47,-35.3,-0.35%
IR0124,智慧投資多因子30報酬指數,2026/03/12,7337.99,10034.77,1.76,0.02%
IR0124,智慧投資多因子30報酬指數,2026/03/11,7336.7,10033.01,85.71,0.86%
IR0124,智慧投資多因子30報酬指數,2026/03/10,7274.03,9947.3,-43.28,-0.43%
IR0124,智慧投資多因子30報酬指數,2026/03/09,7305.68,9990.58,-102.78,-1.02%
IR0124,智慧投資多因子30報酬指數,2026/03/06,7380.83,10093.36,21.12,0.21%
IR0124,智慧投資多因子30報酬指數,2026/03/05,7365.39,10072.24,43.72,0.44%
IR0124,智慧投資多因子30報酬指數,2026/03/04,7333.42,10028.52,-232.71,-2.27%
IR0124,智慧投資多因子30報酬指數,2026/03/03,7503.59,10261.23,2.75,0.03%
IR0124,智慧投資多因子30報酬指數,2026/03/02,7501.58,10258.48,107.48,1.06%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/31,0,87640.92,-8958.07,-9.27%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/30,0,96598.99,-3152.14,-3.16%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/27,0,99751.13,-1151.07,-1.14%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/26,0,100902.2,-551.03,-0.54%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/25,0,101453.23,8114.23,8.69%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/24,0,93339,587.98,0.63%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/23,0,92751.02,-7542.04,-7.52%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/20,0,100293.06,9.65,0.01%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/19,0,100283.41,-4471.99,-4.27%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/18,0,104755.4,2337.7,2.28%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/17,0,102417.7,5569.06,5.75%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/16,0,96848.64,-1287.32,-1.31%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/13,0,98135.96,1879.07,1.95%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/12,0,96256.89,-3664.21,-3.67%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/11,0,99921.1,8227.29,8.97%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/10,0,91693.81,5328.24,6.17%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/09,0,86365.57,-10566.1,-10.9%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/06,0,96931.67,-1691.86,-1.72%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/05,0,98623.53,7909.93,8.72%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/04,0,90713.6,-12437.75,-12.06%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/03,0,103151.35,-7694.92,-6.94%
IR0127,特選大蘋果報酬正向兩倍指數,2026/03/02,0,110846.27,-3196,-2.8%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/31,0,1905.38,84.43,4.64%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/30,0,1820.95,28.32,1.58%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/27,0,1792.63,10.17,0.57%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/26,0,1782.46,4.83,0.27%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/25,0,1777.63,-80.78,-4.35%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/24,0,1858.41,-5.91,-0.32%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/23,0,1864.32,67.56,3.76%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/20,0,1796.76,-0.09,-0.01%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/19,0,1796.85,37.55,2.13%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/18,0,1759.3,-20.31,-1.14%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/17,0,1779.61,-52.68,-2.88%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/16,0,1832.29,11.94,0.66%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/13,0,1820.35,-17.94,-0.98%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/12,0,1838.29,33.1,1.83%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/11,0,1805.19,-84.79,-4.49%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/10,0,1889.98,-60.16,-3.08%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/09,0,1950.14,100.79,5.45%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/06,0,1849.35,15.73,0.86%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/05,0,1833.62,-83.59,-4.36%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/04,0,1917.21,109.01,6.03%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/03,0,1808.2,60.66,3.47%
IR0128,特選大蘋果報酬反向一倍指數,2026/03/02,0,1747.54,24.15,1.4%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/31,0,12655.27,-304.73,-2.35%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/30,0,12960,-229.32,-1.74%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/27,0,13189.32,-75.74,-0.57%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/26,0,13265.06,-3.98,-0.03%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/25,0,13269.04,298.12,2.3%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/24,0,12970.92,-47.54,-0.37%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/23,0,13018.46,-300.33,-2.25%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/20,0,13318.79,-38.12,-0.29%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/19,0,13356.91,-203.87,-1.5%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/18,0,13560.78,202.78,1.52%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/17,0,13358,214.12,1.63%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/16,0,13143.88,-15.13,-0.11%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/13,0,13159.01,-64.87,-0.49%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/12,0,13223.88,-184.51,-1.38%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/11,0,13408.39,500.78,3.88%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/10,0,12907.61,263.72,2.09%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/09,0,12643.89,-551.76,-4.18%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/06,0,13195.65,-23.81,-0.18%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/05,0,13219.46,344.57,2.68%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/04,0,12874.89,-518.7,-3.87%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/03,0,13393.59,-165.75,-1.22%
IR0129,加權指數掩護性臺指買權價外5%報酬指數,2026/03/02,0,13559.34,-62.84,-0.46%
IR0135,特選臺灣電動車代表報酬指數,2026/03/31,14849.6,18338.28,-977.48,-5.06%
IR0135,特選臺灣電動車代表報酬指數,2026/03/30,15641.12,19315.76,-214.3,-1.1%
IR0135,特選臺灣電動車代表報酬指數,2026/03/27,15814.65,19530.06,-119.98,-0.61%
IR0135,特選臺灣電動車代表報酬指數,2026/03/26,15911.81,19650.04,-176.46,-0.89%
IR0135,特選臺灣電動車代表報酬指數,2026/03/25,16054.7,19826.5,878.7,4.64%
IR0135,特選臺灣電動車代表報酬指數,2026/03/24,15343.17,18947.8,-76.22,-0.4%
IR0135,特選臺灣電動車代表報酬指數,2026/03/23,15404.88,19024.02,-698.37,-3.54%
IR0135,特選臺灣電動車代表報酬指數,2026/03/20,15970.4,19722.39,69.52,0.35%
IR0135,特選臺灣電動車代表報酬指數,2026/03/19,15914.1,19652.87,-244.3,-1.23%
IR0135,特選臺灣電動車代表報酬指數,2026/03/18,16133.42,19897.17,179.07,0.91%
IR0135,特選臺灣電動車代表報酬指數,2026/03/17,15988.22,19718.1,378.96,1.96%
IR0135,特選臺灣電動車代表報酬指數,2026/03/16,15680.94,19339.14,-226.73,-1.16%
IR0135,特選臺灣電動車代表報酬指數,2026/03/13,15864.79,19565.87,-9.66,-0.05%
IR0135,特選臺灣電動車代表報酬指數,2026/03/12,15872.62,19575.53,-78.73,-0.4%
IR0135,特選臺灣電動車代表報酬指數,2026/03/11,15936.46,19654.26,984.53,5.27%
IR0135,特選臺灣電動車代表報酬指數,2026/03/10,15138.16,18669.73,474.51,2.61%
IR0135,特選臺灣電動車代表報酬指數,2026/03/09,14753.41,18195.22,-1124.08,-5.82%
IR0135,特選臺灣電動車代表報酬指數,2026/03/06,15664.85,19319.3,64.53,0.34%
IR0135,特選臺灣電動車代表報酬指數,2026/03/05,15612.53,19254.77,797.65,4.32%
IR0135,特選臺灣電動車代表報酬指數,2026/03/04,14965.77,18457.12,-987.66,-5.08%
IR0135,特選臺灣電動車代表報酬指數,2026/03/03,15766.6,19444.78,-773.42,-3.83%
IR0135,特選臺灣電動車代表報酬指數,2026/03/02,16393.72,20218.2,188.29,0.94%
IR0136,特選台股領航報酬指數,2026/03/31,15424.07,20030.13,-489.2,-2.38%
IR0136,特選台股領航報酬指數,2026/03/30,15800.77,20519.33,-448.21,-2.14%
IR0136,特選台股領航報酬指數,2026/03/27,16145.91,20967.54,-113.17,-0.54%
IR0136,特選台股領航報酬指數,2026/03/26,16233.06,21080.71,-170.91,-0.8%
IR0136,特選台股領航報酬指數,2026/03/25,16364.67,21251.62,593.19,2.87%
IR0136,特選台股領航報酬指數,2026/03/24,15907.88,20658.43,-17.98,-0.09%
IR0136,特選台股領航報酬指數,2026/03/23,15921.73,20676.41,-612.68,-2.88%
IR0136,特選台股領航報酬指數,2026/03/20,16393.52,21289.09,35.06,0.16%
IR0136,特選台股領航報酬指數,2026/03/19,16366.52,21254.03,-477.84,-2.2%
IR0136,特選台股領航報酬指數,2026/03/18,16741.18,21731.87,169.54,0.79%
IR0136,特選台股領航報酬指數,2026/03/17,16610.58,21562.33,416.9,1.97%
IR0136,特選台股領航報酬指數,2026/03/16,16303.43,21145.43,-84.32,-0.4%
IR0136,特選台股領航報酬指數,2026/03/13,16368.44,21229.75,-187.08,-0.87%
IR0136,特選台股領航報酬指數,2026/03/12,16512.68,21416.83,-249.02,-1.15%
IR0136,特選台股領航報酬指數,2026/03/11,16704.68,21665.85,900,4.33%
IR0136,特選台股領航報酬指數,2026/03/10,16010.76,20765.85,426.03,2.09%
IR0136,特選台股領航報酬指數,2026/03/09,15682.29,20339.82,-979.3,-4.59%
IR0136,特選台股領航報酬指數,2026/03/06,16437.34,21319.12,-147.31,-0.69%
IR0136,特選台股領航報酬指數,2026/03/05,16550.92,21466.43,547.15,2.62%
IR0136,特選台股領航報酬指數,2026/03/04,16129.06,20919.28,-1040.1,-4.74%
IR0136,特選台股領航報酬指數,2026/03/03,16930.99,21959.38,-632.07,-2.8%
IR0136,特選台股領航報酬指數,2026/03/02,17418.33,22591.45,-160.36,-0.7%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/31,16248.94,19628.75,-669.9,-3.3%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/30,16803.5,20298.65,-459.03,-2.21%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/27,17183.49,20757.68,-142.21,-0.68%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/26,17304.84,20899.89,-11.27,-0.05%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/25,17314.18,20911.16,716.95,3.55%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/24,16720.55,20194.21,-153.25,-0.75%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/23,16847.44,20347.46,-568.41,-2.72%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/20,17318.08,20915.87,-55.56,-0.26%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/19,17364.07,20971.43,-261.36,-1.23%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/18,17584.85,21232.79,367.72,1.76%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/17,17280.31,20865.07,362.07,1.77%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/16,17003.58,20503,-131.45,-0.64%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/13,17112.6,20634.45,-75.32,-0.36%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/12,17175.06,20709.77,-228.11,-1.09%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/11,17364.24,20937.88,994.13,4.98%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/10,16539.78,19943.75,543.33,2.8%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/09,16089.18,19400.42,-1051.04,-5.14%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/06,16960.84,20451.46,-43.42,-0.21%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/05,16996.85,20494.88,662.78,3.34%
IR0139,臺灣科技龍頭通訊報酬指數,2026/03/04,16447.19,19832.1,-951.4,-4.58%
